ID_SAEB;ID_SERIE;TP_DISCIPLINA;NU_BLOCO;NU_POSICAO;ID_ITEM;NU_DESCRITOR_HABILIDADE;TX_GABARITO;TP_ITEM;TP_ITEM_MODELO;A;B;C;B1;B2;B3
2023;9;CN;4;7;127774;C1;B;Resposta Objetiva;M3PL;1.464870298;-1.528635019;0.153932553;;;
2023;9;CN;4;8;51347;B3;C;Resposta Objetiva;M3PL;0.976687473;0.791932081;0.269665893;;;
2023;9;CN;4;9;128565;A2;B;Resposta Objetiva;M3PL;1.222357044;0.744785349;0.104020392;;;
2023;9;CN;5;1;129506;A3;B;Resposta Objetiva;M3PL;1.886525683;1.451498826;0.139298806;;;
2023;9;CN;5;2;127602;B3;C;Resposta Objetiva;M3PL;1.630476993;-0.553478894;0.147717513;;;
2023;9;CN;5;3;50734;A1;A;Resposta Objetiva;M3PL;1.661916424;1.311796219;0.302227584;;;
2023;9;CN;5;4;128755;C1;C;Resposta Objetiva;M3PL;0.936700153;-0.640343167;0.131363653;;;
2023;9;CN;5;5;127815;A3;C;Resposta Objetiva;M3PL;0.779199201;1.233679928;0.135093763;;;
2023;9;CN;5;6;50878;C2;D;Resposta Objetiva;M3PL;1.605835506;-0.387786775;0.197583734;;;
2023;9;CN;5;7;127667;B2;D;Resposta Objetiva;M3PL;1.754465304;-0.775282157;0.182521911;;;
2023;9;CN;5;8;113968;B3;D;Resposta Objetiva;M3PL;2.487530373;0.692347427;0.189434173;;;
2023;9;CN;5;9;129524;B3;B;Resposta Objetiva;M3PL;1.821092144;0.516078306;0.273731082;;;
2023;9;CN;6;1;129869;B3;C;Resposta Objetiva;M3PL;0.795920686;0.022190231;0.166249601;;;
2023;9;CN;6;2;128111;C2;D;Resposta Objetiva;M3PL;1.741068253;-1.232597889;0.135808105;;;
2023;9;CN;6;3;65182;B2;A;Resposta Objetiva;M3PL;2.437512442;1.261524987;0.14933974;;;
2023;9;CN;6;4;128959;B1;D;Resposta Objetiva;M3PL;0.581768858;0.024899612;0.131161084;;;
2023;9;CN;6;5;127899;B1;B;Resposta Objetiva;M3PL;1.187399204;-0.786560949;0.238983074;;;
2023;9;CN;6;6;65573;B3;B;Resposta Objetiva;M3PL;1.034632263;1.904624439;0.164937318;;;
2023;9;CN;6;7;127321;B1;D;Resposta Objetiva;M3PL;0.723142572;-2.354533038;0.163856088;;;
2023;9;CN;6;8;50855;B2;A;Resposta Objetiva;M3PL;2.265206079;1.14775207;0.266028567;;;
2023;9;CN;6;9;129560;A2;C;Resposta Objetiva;M3PL;1.077146029;0.182310245;0.171139702;;;
2023;9;CN;7;1;129279;A2;A;Resposta Objetiva;M3PL;1.94609857;0.416057961;0.434697078;;;
2023;9;CN;7;2;127487;B1;C;Resposta Objetiva;M3PL;1.151287094;-0.401765425;0.132891489;;;
2023;9;CN;7;3;115367;A3;B;Resposta Objetiva;M3PL;1.142346694;1.246234404;0.184243242;;;
2023;9;CN;7;4;128570;B1;A;Resposta Objetiva;M3PL;0.746518346;-0.312843891;0.17673486;;;
2023;9;CN;7;5;127228;B2;C;Resposta Objetiva;M3PL;0.764854277;0.479598301;0.181974775;;;
2023;9;CN;7;6;113431;C2;B;Resposta Objetiva;M3PL;1.588245726;1.169564852;0.099299851;;;
2023;9;CN;7;7;127657;A2;D;Resposta Objetiva;M3PL;1.647128662;-1.15766427;0.142508386;;;
2023;9;CN;7;8;50770;A2;D;Resposta Objetiva;M3PL;1.472419164;0.733839522;0.226746016;;;
2023;9;CN;7;9;129462;B3;D;Resposta Objetiva;M3PL;1.752078225;1.157326951;0.120639216;;;
2023;9;LP;1;1;34528;D20;B;Resposta Objetiva;M3P;0.83208;1.43985;0.33807;;;
2023;9;LP;1;2;109621;D1;A;Resposta Objetiva;M3P;1.08577;-0.2092;0.22216;;;
2023;9;LP;1;3;109245;D3;B;Resposta Objetiva;M3P;1.47394;0.40653;0.26706;;;
2023;9;LP;1;4;109630;D15;A;Resposta Objetiva;M3P;0.81768;-0.6727;0.1539;;;
2023;9;LP;1;5;67476;D18;C;Resposta Objetiva;M3P;0.82309;-1.15953;0.14021;;;
2023;9;LP;1;6;109426;D21;A;Resposta Objetiva;M3P;0.74935;0.05329;0.23555;;;
2023;9;LP;1;7;45913;D10;B;Resposta Objetiva;M3P;0.8593;-1.47483;0.19048;;;
2023;9;LP;1;8;96171;D11;B;Resposta Objetiva;M3P;1.28866;-0.18783;0.18875;;;
2023;9;LP;1;9;95149;D12;D;Resposta Objetiva;M3P;1.07132;-0.53944;0.19047;;;
2023;9;LP;1;10;65594;D2;D;Resposta Objetiva;M3P;0.70762;0.24866;0.17526;;;
2023;9;LP;1;11;109579;D12;A;Resposta Objetiva;M3P;1.13296;-0.16874;0.21194;;;
2023;9;LP;1;12;110067;D10;C;Resposta Objetiva;M3P;0.74922;0.47253;0.21471;;;
2023;9;LP;1;13;65760;D5;B;Resposta Objetiva;M3P;1.14955;-1.00369;0.18157;;;
2023;9;LP;2;1;109804;D1;B;Resposta Objetiva;M3P;1.17935;-0.39494;0.23587;;;
2023;9;LP;2;2;109618;D9;C;Resposta Objetiva;M3P;0.81541;-0.68781;0.14394;;;
2023;9;LP;2;3;70075N;D18;D;Resposta Objetiva;M3P;1.01906;-0.50997;0.1933;;;
2023;9;LP;2;4;109220;D14;C;Resposta Objetiva;M3P;1.06801;0.44109;0.22481;;;
2023;9;LP;2;5;65051;D21;D;Resposta Objetiva;M3P;1.21066;0.14495;0.13775;;;
2023;9;LP;2;6;109535;D19;C;Resposta Objetiva;M3P;1.29893;0.27381;0.15606;;;
2023;9;LP;2;7;95912;D13;C;Resposta Objetiva;M3P;1.37238;-0.88378;0.22798;;;
2023;9;LP;2;8;95390;D12;A;Resposta Objetiva;M3P;0.65462;-0.47812;0.16216;;;
2023;9;LP;2;9;19827;D9;C;Resposta Objetiva;M3P;1.18087;-0.85701;0.16206;;;
2023;9;LP;2;10;34412;D7;B;Resposta Objetiva;M3P;0.52349;0.76495;0.23089;;;
2023;9;LP;2;11;110112;D2;D;Resposta Objetiva;M3P;1.48981;-0.10497;0.14964;;;
2023;9;LP;2;12;109591N;D13;C;Resposta Objetiva;M3P;0.61912;1.82567;0.2507;;;
2023;9;LP;2;13;109808;D11;C;Resposta Objetiva;M3P;1.08934;-0.72389;0.20906;;;
2023;9;LP;3;1;110070;D1;D;Resposta Objetiva;M3P;0.84821;0.38706;0.1139;;;
2023;9;LP;3;2;140515;H12;D;Resposta Objetiva;M3P;0.76978;0.75999;0.1559;;;
2023;9;LP;3;3;111333;D15;D;Resposta Objetiva;M3P;0.90108;0.28629;0.10015;;;
2023;9;LP;3;4;110274N;D10;B;Resposta Objetiva;M3P;0.5851;-0.38803;0.04811;;;
2023;9;LP;3;5;111277;D17;A;Resposta Objetiva;M3P;0.66896;-0.77842;0.15887;;;
2023;9;LP;3;6;109887;D12;C;Resposta Objetiva;M3P;1.27486;-0.05797;0.2934;;;
2023;9;LP;3;7;95300N;D15;C;Resposta Objetiva;M3P;1.44195;-0.16055;0.28223;;;
2023;9;LP;3;8;95403;D11;B;Resposta Objetiva;M3P;1.68237;-0.25396;0.27367;;;
2023;9;LP;3;9;96082;D13;D;Resposta Objetiva;M3P;1.2645;-0.73128;0.14503;;;
2023;9;LP;3;10;110458;D4;C;Resposta Objetiva;M3P;0.71119;0.04328;0.12165;;;
2023;9;LP;3;11;34150;D14;B;Resposta Objetiva;M3P;0.60578;2.35137;0.23564;;;
2023;9;LP;3;12;34732;D3;A;Resposta Objetiva;M3P;;;;;;
2023;9;LP;3;13;109237N;D19;C;Resposta Objetiva;M3P;0.81802;-1.17632;0.00425;;;
2023;9;LP;4;1;19980;D8;D;Resposta Objetiva;M3P;0.76344;0.11315;0.09039;;;
2023;9;LP;4;2;110507;D5;B;Resposta Objetiva;M3P;0.51307;-2.75777;0.19527;;;
2023;9;LP;4;3;109520N;D14;B;Resposta Objetiva;M3P;0.77451;0.64931;0.12584;;;
2023;9;LP;4;4;69914;D16;C;Resposta Objetiva;M3P;2.17628;-0.61919;0.30292;;;
2023;9;LP;4;5;110907NN;D13;A;Resposta Objetiva;M3P;1.59513;-0.433;0.22919;;;
2023;9;LP;4;6;110706;D9;B;Resposta Objetiva;M3P;0.85943;0.00842;0.17158;;;
2023;9;LP;4;7;94971;D14;A;Resposta Objetiva;M3P;0.69084;-1.53618;0.20017;;;
2023;9;LP;4;8;96151N;D6;B;Resposta Objetiva;M3P;0.84971;-0.50121;0.27609;;;
2023;9;LP;4;9;95501N;D12;A;Resposta Objetiva;M3P;1.39086;0.09124;0.25899;;;
2023;9;LP;4;10;109786;D12;B;Resposta Objetiva;M3P;1.09759;-0.57736;0.19842;;;
2023;9;LP;4;11;34726;D6;C;Resposta Objetiva;M3P;0.9287;0.9258;0.19773;;;
2023;9;LP;4;12;111017;D19;D;Resposta Objetiva;M3P;1.07293;0.4482;0.17283;;;
2023;9;LP;4;13;70115;D3;C;Resposta Objetiva;M3P;0.85582;-0.26367;0.14293;;;
2023;9;LP;5;1;109926;D4;A;Resposta Objetiva;M3P;0.5465;-0.40311;0.15262;;;
2023;9;LP;5;2;109619;D9;D;Resposta Objetiva;M3P;0.56077;2.0464;0.17165;;;
2023;9;LP;5;3;109252;D10;C;Resposta Objetiva;M3P;0.56573;-0.02006;0.15851;;;
2023;9;LP;5;4;111302N;D11;B;Resposta Objetiva;M3P;1.54946;0.0553;0.24897;;;
2023;9;LP;5;5;109214N;D4;C;Resposta Objetiva;M3P;0.63358;-1.40699;0.01538;;;
2023;9;LP;5;6;109806;D8;C;Resposta Objetiva;M3P;1.22345;-0.04351;0.18883;;;
2023;9;LP;5;7;68305;D3;D;Resposta Objetiva;M3P;1.00364;-0.62241;0.13648;;;
2023;9;LP;5;8;96134;D5;D;Resposta Objetiva;M3P;0.69607;-0.82076;0.18776;;;
2023;9;LP;5;9;95386N;D9;A;Resposta Objetiva;M3P;1.19129;-0.33073;0.29329;;;
2023;9;LP;5;10;109297;D16;D;Resposta Objetiva;M3P;1.42378;-0.17645;0.14043;;;
2023;9;LP;5;11;111112;D13;B;Resposta Objetiva;M3P;1.0489;0.46306;0.1634;;;
2023;9;LP;5;12;70170;D15;C;Resposta Objetiva;M3P;0.78307;0.40731;0.23642;;;
2023;9;LP;5;13;110584;D17;A;Resposta Objetiva;M3P;1.07879;-0.14603;0.16275;;;
2023;9;LP;6;1;109647;D9;D;Resposta Objetiva;M3P;0.83326;-0.18047;0.15101;;;
2023;9;LP;6;2;109919;D11;C;Resposta Objetiva;M3P;1.35098;-1.06884;0.1702;;;
2023;9;LP;6;3;109645;D10;D;Resposta Objetiva;M3P;1.17351;0.41777;0.12559;;;
2023;9;LP;6;4;110522;D3;C;Resposta Objetiva;M3P;0.82032;0.154;0.22259;;;
2023;9;LP;6;5;109354;D2;D;Resposta Objetiva;M3P;1.1417;0.38067;0.18981;;;
2023;9;LP;6;6;109459;D6;B;Resposta Objetiva;M3P;0.88312;-0.30767;0.15302;;;
2023;9;LP;6;7;96157;D5;D;Resposta Objetiva;M3P;1.02683;-1.38227;0.13597;;;
2023;9;LP;6;8;95150N;D7;D;Resposta Objetiva;M3P;0.60964;-0.11696;0.05541;;;
2023;9;LP;6;9;96102N;D8;A;Resposta Objetiva;M3P;1.07959;-1.04577;0.16169;;;
2023;9;LP;6;10;109141;D15;C;Resposta Objetiva;M3P;1.2464;0.93808;0.18301;;;
2023;9;LP;6;11;33976N;D9;D;Resposta Objetiva;M3P;0.05006;31.84667;0.2;;;
2023;9;LP;6;12;109172;D15;D;Resposta Objetiva;M3P;1.30326;0.19226;0.16997;;;
2023;9;LP;6;13;111143;D16;C;Resposta Objetiva;M3P;1.51574;0.001;0.18455;;;
2023;9;LP;7;1;109422;D11;C;Resposta Objetiva;M3P;0.57568;-0.32586;0.16548;;;
2023;9;LP;7;2;109631;D18;B;Resposta Objetiva;M3P;0.45511;-1.84228;0.19878;;;
2023;9;LP;7;3;110914N;D19;D;Resposta Objetiva;M3P;0.81772;0.49485;0.12266;;;
2023;9;LP;7;4;110752N;D7;D;Resposta Objetiva;M3P;0.55894;-0.01004;0.0099;;;
2023;9;LP;7;5;109937;D14;B;Resposta Objetiva;M3P;1.18462;0.77643;0.23481;;;
2023;9;LP;7;6;109189;D1;C;Resposta Objetiva;M3P;0.84886;0.41868;0.12871;;;
2023;9;LP;7;7;96100N;D1;D;Resposta Objetiva;M3P;1.30082;-1.03781;0.15635;;;
2023;9;LP;7;8;95104N;D6;A;Resposta Objetiva;M3P;0.51347;-0.9817;0.01554;;;
2023;9;LP;7;9;95112N;D2;B;Resposta Objetiva;M3P;0.7236;0.18808;0.17807;;;
2023;9;LP;7;10;109599;D4;A;Resposta Objetiva;M3P;1.10563;-0.07105;0.24171;;;
2023;9;LP;7;11;140151;H11;C;Resposta Objetiva;M3P;0.82995;0.7976;0.20087;;;
2023;9;LP;7;12;65731;D16;A;Resposta Objetiva;M3P;1.07112;0.17551;0.15641;;;
2023;9;LP;7;13;140348;H24;D;Resposta Objetiva;M3P;0.65982;0.24603;0.11322;;;
2023;9;MT;1;1;111374;D8;C;Resposta Objetiva;M3P;1.53973;1.87921;0.15595;;;
2023;9;MT;1;2;22459;D16;B;Resposta Objetiva;M3P;1.31437;-0.47443;0.16651;;;
2023;9;MT;1;3;70460;D19;B;Resposta Objetiva;M3P;1.31685;0.28044;0.16181;;;
2023;9;MT;1;4;109581;D3;D;Resposta Objetiva;M3P;1.37498;0.42862;0.15785;;;
2023;9;MT;1;5;110516N;D5;C;Resposta Objetiva;M3P;0.82843;0.83329;0.34822;;;
2023;9;MT;1;6;110417;D28;A;Resposta Objetiva;M3P;0.94835;0.09289;0.25938;;;
2023;9;MT;1;7;94982;D1;D;Resposta Objetiva;M3P;0.86944;-2.2164;0.19506;;;
2023;9;MT;1;8;95269;D28;A;Resposta Objetiva;M3P;1.08424;-2.08607;0.13391;;;
2023;9;MT;1;9;94895;D17;B;Resposta Objetiva;M3P;1.17708;-1.87186;0.14464;;;
2023;9;MT;1;10;110457;D35;C;Resposta Objetiva;M3P;1.80156;1.88966;0.22852;;;
2023;9;MT;1;11;110090;D36;D;Resposta Objetiva;M3P;1.40884;0.73854;0.18681;;;
2023;9;MT;1;12;140344;9A1.3;A;Resposta Objetiva;M3P;0.47094;1.61055;0.14167;;;
2023;9;MT;1;13;139161;9N1.7;A;Resposta Objetiva;M3P;0.80896;-1.09931;0.15303;;;
2023;9;MT;2;1;34936;D9;C;Resposta Objetiva;M3P;1.25626;0.56398;0.32683;;;
2023;9;MT;2;2;110079;D36;A;Resposta Objetiva;M3P;0.899;0.32243;0.13162;;;
2023;9;MT;2;3;110596;D34;B;Resposta Objetiva;M3P;1.76199;0.80322;0.23851;;;
2023;9;MT;2;4;110254;D29;A;Resposta Objetiva;M3P;1.46279;0.03251;0.17249;;;
2023;9;MT;2;5;66364;D16;C;Resposta Objetiva;M3P;1.22069;-0.26892;0.1598;;;
2023;9;MT;2;6;103238;D10;B;Resposta Objetiva;M3P;0.88721;0.94409;0.15464;;;
2023;9;MT;2;7;94904;D2;A;Resposta Objetiva;M3P;0.70847;-1.85384;0.18949;;;
2023;9;MT;2;8;95052;D20;D;Resposta Objetiva;M3P;1.45262;0.18585;0.14283;;;
2023;9;MT;2;9;95560;D28;A;Resposta Objetiva;M3P;0.5917;-1.64097;0.17241;;;
2023;9;MT;2;10;28581N;D15;D;Resposta Objetiva;M3P;1.69505;1.24272;0.07822;;;
2023;9;MT;2;11;109491N;D2;D;Resposta Objetiva;M3P;0.56871;-1.25081;0.26716;;;
2023;9;MT;2;12;70493;D22;A;Resposta Objetiva;M3P;2.07476;1.29569;0.12847;;;
2023;9;MT;2;13;139228;9A2.2;C;Resposta Objetiva;M3P;1.89163;0.68129;0.26771;;;
2023;9;MT;3;1;110996;D1;A;Resposta Objetiva;M3P;0.55934;0.59847;0.19521;;;
2023;9;MT;3;2;28647N;D14;D;Resposta Objetiva;M3P;2.16739;1.03592;0.07478;;;
2023;9;MT;3;3;22358;D16;C;Resposta Objetiva;M3P;2.28297;-0.41723;0.22754;;;
2023;9;MT;3;4;111022;D37;B;Resposta Objetiva;M3P;1.03421;-1.2212;0.1473;;;
2023;9;MT;3;5;110953;D34;D;Resposta Objetiva;M3P;0.86777;0.77544;0.22339;;;
2023;9;MT;3;6;109873;D2;D;Resposta Objetiva;M3P;0.91517;-0.37788;0.16982;;;
2023;9;MT;3;7;95203N;D4;B;Resposta Objetiva;M3P;0.85197;0.90594;0.21491;;;
2023;9;MT;3;8;95274N;D27;C;Resposta Objetiva;M3P;0.84095;-1.99171;0.00139;;;
2023;9;MT;3;9;95369NN;D13;C;Resposta Objetiva;M3P;1.51253;-0.47852;0.22415;;;
2023;9;MT;3;10;28734;D23;A;Resposta Objetiva;M3P;1.60188;0.10312;0.1133;;;
2023;9;MT;3;11;110212;D26;B;Resposta Objetiva;M3P;1.73932;1.34901;0.17701;;;
2023;9;MT;3;12;140243;9N1.1;D;Resposta Objetiva;M3P;1.16578;1.11324;0.16256;;;
2023;9;MT;3;13;139639;9A2.2;B;Resposta Objetiva;M3P;1.25351;0.74483;0.33891;;;
2023;9;MT;4;1;111298;D31;D;Resposta Objetiva;M3P;2.64437;1.43547;0.30974;;;
2023;9;MT;4;2;110431;D36;C;Resposta Objetiva;M3P;0.80974;0.20507;0.11927;;;
2023;9;MT;4;3;65805;D13;B;Resposta Objetiva;M3P;1.2527;1.19819;0.21525;;;
2023;9;MT;4;4;112292;D24;A;Resposta Objetiva;M3P;1.10939;0.04038;0.34448;;;
2023;9;MT;4;5;47085;D21;A;Resposta Objetiva;M3P;1.10331;0.74544;0.28001;;;
2023;9;MT;4;6;111299;D33;D;Resposta Objetiva;M3P;0.90344;-1.10956;0.16165;;;
2023;9;MT;4;7;95077N;D7;C;Resposta Objetiva;M3P;1.44166;0.19233;0.24014;;;
2023;9;MT;4;8;95720;D26;C;Resposta Objetiva;M3P;2.13995;0.29808;0.16009;;;
2023;9;MT;4;9;95788;D14;B;Resposta Objetiva;M3P;1.36371;-1.93454;0.14012;;;
2023;9;MT;4;10;109718;D6;D;Resposta Objetiva;M3P;1.58165;0.58375;0.11977;;;
2023;9;MT;4;11;110532;D6;A;Resposta Objetiva;M3P;1.04868;0.32378;0.16449;;;
2023;9;MT;4;12;140104;9A2.1;D;Resposta Objetiva;M3P;1.67945;0.84022;0.22441;;;
2023;9;MT;4;13;139860;9N1.6;B;Resposta Objetiva;M3P;2.22126;1.82374;0.2312;;;
2023;9;MT;5;1;111372;D33;A;Resposta Objetiva;M3P;0.85036;0.55487;0.14738;;;
2023;9;MT;5;2;68078;D27;A;Resposta Objetiva;M3P;1.94923;1.67214;0.25213;;;
2023;9;MT;5;3;22405;D17;B;Resposta Objetiva;M3P;2.17376;0.58131;0.17079;;;
2023;9;MT;5;4;109256;D4;B;Resposta Objetiva;M3P;1.46592;1.00164;0.28932;;;
2023;9;MT;5;5;47013;D24;D;Resposta Objetiva;M3P;0.84074;2.02033;0.18903;;;
2023;9;MT;5;6;109513;D12;A;Resposta Objetiva;M3P;2.48517;0.84713;0.30516;;;
2023;9;MT;5;7;95101N;D9;B;Resposta Objetiva;M3P;1.26666;0.23035;0.24837;;;
2023;9;MT;5;8;94966NN;D16;D;Resposta Objetiva;M3P;1.56489;0.16951;0.16941;;;
2023;9;MT;5;9;95655;D25;D;Resposta Objetiva;M3P;1.38259;-0.34666;0.25124;;;
2023;9;MT;5;10;109575;D37;C;Resposta Objetiva;M3P;1.12794;0.74271;0.13599;;;
2023;9;MT;5;11;109492;D3;A;Resposta Objetiva;M3P;1.39007;1.13924;0.38841;;;
2023;9;MT;5;12;139864;9A2.1;C;Resposta Objetiva;M3P;0.63811;1.2887;0.25085;;;
2023;9;MT;5;13;140349;9A1.3;A;Resposta Objetiva;M3P;0.69842;1.02517;0.22992;;;
2023;9;MT;6;1;111057;D37;D;Resposta Objetiva;M3P;0.74548;-0.4612;0.13037;;;
2023;9;MT;6;2;67864;D27;A;Resposta Objetiva;M3P;;;;;;
2023;9;MT;6;3;70468;D19;B;Resposta Objetiva;M3P;1.00226;0.67904;0.17722;;;
2023;9;MT;6;4;112432;D18;B;Resposta Objetiva;M3P;1.23094;1.06042;0.25517;;;
2023;9;MT;6;5;46114;D22;A;Resposta Objetiva;M3P;1.06721;-0.25214;0.16993;;;
2023;9;MT;6;6;110496;D28;A;Resposta Objetiva;M3P;1.43145;0.99128;0.22806;;;
2023;9;MT;6;7;95786N;D12;C;Resposta Objetiva;M3P;1.59103;0.49358;0.18879;;;
2023;9;MT;6;8;95448;D21;D;Resposta Objetiva;M3P;1.81552;-0.13182;0.13231;;;
2023;9;MT;6;9;95562;D23;C;Resposta Objetiva;M3P;1.37464;-0.0666;0.15033;;;
2023;9;MT;6;10;111068;D1;C;Resposta Objetiva;M3P;1.03618;0.89772;0.29032;;;
2023;9;MT;6;11;109889;D12;B;Resposta Objetiva;M3P;1.24825;1.55093;0.22431;;;
2023;9;MT;6;12;140053;9E2.1;C;Resposta Objetiva;M3P;1.00749;-0.61978;0.16574;;;
2023;9;MT;6;13;140046;9A2.3;C;Resposta Objetiva;M3P;0.82773;-0.13471;0.10915;;;
2023;9;MT;7;1;34894;D2;C;Resposta Objetiva;M3P;0.85418;0.37868;0.22713;;;
2023;9;MT;7;2;29111;D37;D;Resposta Objetiva;M3P;1.11044;-1.28959;0.16129;;;
2023;9;MT;7;3;65310;D18;B;Resposta Objetiva;M3P;1.796;1.10124;0.26499;;;
2023;9;MT;7;4;109916;D7;C;Resposta Objetiva;M3P;1.78963;0.90439;0.20372;;;
2023;9;MT;7;5;110193;D12;B;Resposta Objetiva;M3P;1.82408;0.46123;0.26666;;;
2023;9;MT;7;6;109731;D29;D;Resposta Objetiva;M3P;0.90623;0.64342;0.236;;;
2023;9;MT;7;7;95756;D11;B;Resposta Objetiva;M3P;1.41715;0.61194;0.19888;;;
2023;9;MT;7;8;95026;D19;D;Resposta Objetiva;M3P;1.3539;-0.94712;0.11519;;;
2023;9;MT;7;9;95613;D22;B;Resposta Objetiva;M3P;1.33381;-0.47161;0.20164;;;
2023;9;MT;7;10;111053;D34;A;Resposta Objetiva;M3P;1.64963;-0.1745;0.16442;;;
2023;9;MT;7;11;70366;D9;B;Resposta Objetiva;M3P;1.06062;0.57426;0.20821;;;
2023;9;MT;7;12;139580;9N1.7;A;Resposta Objetiva;M3P;0.70699;1.74;0.24771;;;
2023;9;MT;7;13;139868;9N1.5;C;Resposta Objetiva;M3P;2.08166;0.68784;0.14578;;;
